energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.662,150.047,0.709,hip-hop,-4.55,0.108,0.439,Juice WRLD,4,0.0767,70,https://api.spotify.com/v1/tracks/0flSGzqHO12p9fU9kqaHGE,spotify:track:0flSGzqHO12p9fU9kqaHGE,Death Race For Love (Bonus Track Version),Melodic Rap,https://api.spotify.com/v1/audio-analysis/0flSGzqHO12p9fU9kqaHGE,0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,2019.0,0.0,1btu0SV2DOI5HoFsvUd78F,1,8,218349,0.00966,0flSGzqHO12p9fU9kqaHGE,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.596,165.951,0.819,latin,-7.009,0.138,0.622,"Darell, Brytiago",4,0.318,70,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq,spotify:track:7q3NthaBqFI6s0WnAlnIvq,Velitas,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/7q3NthaBqFI6s0WnAlnIvq,7q3NthaBqFI6s0WnAlnIvq,Velitas,2019.0,1.19e-06,12jwb6dkXYHWYg2YXvNCuA,1,2,225542,0.225,7q3NthaBqFI6s0WnAlnIvq,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.75,139.979,0.831,hip-hop,-5.42,0.111,0.662,Karan Aujla,4,0.153,70,https://api.spotify.com/v1/tracks/4SJMuaIYcBS8ke96lDYOsw,spotify:track:4SJMuaIYcBS8ke96lDYOsw,On Top,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/4SJMuaIYcBS8ke96lDYOsw,4SJMuaIYcBS8ke96lDYOsw,On Top,2022.0,0.0,6ephunHyThVj3tQkGgZKpJ,0,10,183429,0.0188,4SJMuaIYcBS8ke96lDYOsw,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ
0.304,78.997,0.538,ambient,-11.79,0.164,0.065,Lana Del Rey,3,0.0352,70,https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk,spotify:track:4qUtC2BwFC154Ha8YQRrkk,Norman Fucking Rockwell!,Dark Academia,https://api.spotify.com/v1/audio-analysis/4qUtC2BwFC154Ha8YQRrkk,4qUtC2BwFC154Ha8YQRrkk,How to disappear,2019.0,0.000631,5XpEKORZ4y6OrCZSKsi46A,1,9,228071,0.613,4qUtC2BwFC154Ha8YQRrkk,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,"Future, Lil Uzi Vert",4,0.342,70,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,spotify:track:0k7wmahjkn389wAZdz19Cv,Pluto x Baby Pluto,Gangster Rap,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,2020.0,0.0,48xpWR8K6CGpy3ETAym3pt,1,0,213520,0.0421,0k7wmahjkn389wAZdz19Cv,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,Central Cee,1,0.338,70,https://api.spotify.com/v1/tracks/4vzJrkfHbCGaodPA5RY5BV,spotify:track:4vzJrkfHbCGaodPA5RY5BV,Wild West,Gangster Rap,https://api.spotify.com/v1/audio-analysis/4vzJrkfHbCGaodPA5RY5BV,4vzJrkfHbCGaodPA5RY5BV,Loading,2021.0,0.0,0aAVMtHuK9wX1mQozWvdSZ,0,3,173333,0.732,4vzJrkfHbCGaodPA5RY5BV,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.484,133.03,0.93,hip-hop,-5.486,0.0922,0.747,"WIU, Teto",4,0.259,70,https://api.spotify.com/v1/tracks/0VybBobSYSzliyEJ1VqwGR,spotify:track:0VybBobSYSzliyEJ1VqwGR,Problemas de um Milionário,Trap,https://api.spotify.com/v1/audio-analysis/0VybBobSYSzliyEJ1VqwGR,0VybBobSYSzliyEJ1VqwGR,Problemas de um Milionário,2024.0,6.84e-05,37xAMiTNitGXNdcm6v7ZJu,1,2,144361,0.355,0VybBobSYSzliyEJ1VqwGR,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.00362,69.677,0.235,classical,-37.822,0.0956,0.0885,Yehezkel Raz,4,0.0441,70,https://api.spotify.com/v1/tracks/2kbruQXVXFmxxm4l75zuwy,spotify:track:2kbruQXVXFmxxm4l75zuwy,"Preludes, Book 2 - Torrents",Minimalism,https://api.spotify.com/v1/audio-analysis/2kbruQXVXFmxxm4l75zuwy,2kbruQXVXFmxxm4l75zuwy,Behind Every Decision,2019.0,0.79,23evXngVDHzY3P9A2wNDJY,0,3,105941,0.995,2kbruQXVXFmxxm4l75zuwy,modern,audio_features,37i9dQZF1EIcPn17YOI0D2
0.71,92.009,0.535,latin,-2.978,0.141,0.523,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",4,0.324,70,https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z,spotify:track:34ZngZgo8xicbt1EE8Ob8Z,The Academy,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/34ZngZgo8xicbt1EE8Ob8Z,34ZngZgo8xicbt1EE8Ob8Z,Porno,2019.0,0.0,1faqBAWocW4ZOe0OFjudGw,0,1,212653,0.428,34ZngZgo8xicbt1EE8Ob8Z,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.691,167.029,0.836,pop,-4.222,0.282,0.703,"GloRilla, Sexyy Red",4,0.363,70,https://api.spotify.com/v1/tracks/4VI2Y5xg4gYynQqNQNQbTN,spotify:track:4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4VI2Y5xg4gYynQqNQNQbTN,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),2024.0,0.0,2PzoiaGTcK3NfnMgHFd7QC,1,1,149461,0.00586,4VI2Y5xg4gYynQqNQNQbTN,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,"XXXTENTACION, Joey Bada$$",4,0.484,70,https://api.spotify.com/v1/tracks/7J2gyNghNTzl4EsLhXp01Q,spotify:track:7J2gyNghNTzl4EsLhXp01Q,?,Chill Hop,https://api.spotify.com/v1/audio-analysis/7J2gyNghNTzl4EsLhXp01Q,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,2018.0,0.0,2Ti79nwTsont5ZHfdxIzAm,0,10,176591,0.274,7J2gyNghNTzl4EsLhXp01Q,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.928,109.966,0.616,hip-hop,-2.34,0.156,0.23,Matuê,4,0.043,70,https://api.spotify.com/v1/tracks/3Kh5a6vXMiJtC35jMEfmyy,spotify:track:3Kh5a6vXMiJtC35jMEfmyy,333,Trap,https://api.spotify.com/v1/audio-analysis/3Kh5a6vXMiJtC35jMEfmyy,3Kh5a6vXMiJtC35jMEfmyy,Castlevania,2024.0,0.0,5CP84pfi4AFe95UTACFWrk,0,9,230182,0.0168,3Kh5a6vXMiJtC35jMEfmyy,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.411,172.445,0.722,hip-hop,-9.963,0.0976,0.503,"KayBlack, Wall Hein, AMUSIK",3,0.387,70,https://api.spotify.com/v1/tracks/5RHOhXxMVhpEaBcG6hIydA,spotify:track:5RHOhXxMVhpEaBcG6hIydA,Maturidade,Trap,https://api.spotify.com/v1/audio-analysis/5RHOhXxMVhpEaBcG6hIydA,5RHOhXxMVhpEaBcG6hIydA,Maturidade,2022.0,0.0,2QWzXzDW94VU4E9KBSJehg,0,2,142026,0.509,5RHOhXxMVhpEaBcG6hIydA,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4,0.286,70,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,KHALED KHALED,Gangster Rap,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021.0,0.0,5kE2OAuUYGBqqzscqgBXXf,1,2,236524,0.000866,1EJIcDYXwSqipW5dFe4uJz,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.739,179.879,0.704,latin,-3.286,0.0856,0.425,Rauw Alejandro,4,0.112,70,https://api.spotify.com/v1/tracks/1lV3QHHMAQt0Kc1ioZq2MP,spotify:track:1lV3QHHMAQt0Kc1ioZq2MP,VICE VERSA,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1lV3QHHMAQt0Kc1ioZq2MP,1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,2021.0,1.93e-05,2Nt6MDJXfoxQ22tIQgWXIh,1,8,208292,0.328,1lV3QHHMAQt0Kc1ioZq2MP,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.846,98.026,0.734,latin,-3.425,0.235,0.604,"Rvssian, Rauw Alejandro, Chris Brown",4,0.0489,70,https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e,spotify:track:2BEcap3xJtmiPaHKyfQi4e,Nostálgico,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2BEcap3xJtmiPaHKyfQi4e,2BEcap3xJtmiPaHKyfQi4e,Nostálgico,2021.0,1.74e-06,3752EkZZ1wjEzZ1MRd9rsV,0,9,209884,0.166,2BEcap3xJtmiPaHKyfQi4e,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.629,70.568,0.513,electronic,-9.055,0.146,0.498,Stromae,4,0.19,70,https://api.spotify.com/v1/tracks/2AMysGXOe0zzZJMtH3Nizb,spotify:track:2AMysGXOe0zzZJMtH3Nizb,racine carrée,French Touch,https://api.spotify.com/v1/audio-analysis/2AMysGXOe0zzZJMtH3Nizb,2AMysGXOe0zzZJMtH3Nizb,Formidable,2013.0,0.0,6uyslsVGFsHKzdGUosFwBM,0,4,213933,0.0986,2AMysGXOe0zzZJMtH3Nizb,french,audio_features,58zteW83Lvl8e158fCCFVN
0.817,128.078,0.883,electronic,-5.414,0.11,0.595,"AronChupa, Little Sis Nora",4,0.235,70,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,EDM Hits,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,2014.0,0.00449,1qHVYbxQ6IS8YRviorKDJI,1,0,166849,0.601,5MhsZlmKJG6X5kTHkdwC4B,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.0559,95.217,0.396,classical,-20.707,0.11,0.278,Ben Crosland,1,0.0599,70,https://api.spotify.com/v1/tracks/1yqM5O07lL7R6UAdK5jvrR,spotify:track:1yqM5O07lL7R6UAdK5jvrR,The Turn,Neo-Classical,https://api.spotify.com/v1/audio-analysis/1yqM5O07lL7R6UAdK5jvrR,1yqM5O07lL7R6UAdK5jvrR,Oceans Apart,2020.0,0.935,1HBOLQ0QoDkGDGnjhfdzPy,0,9,78413,0.987,1yqM5O07lL7R6UAdK5jvrR,neo-classical,audio_features,37i9dQZF1EIfnkSMcirbYT
0.57,121.843,0.655,electronic,-11.475,0.105,0.487,"Gordo, Drake",4,0.0487,70,https://api.spotify.com/v1/tracks/02YMpD1xbZZzpZbuZNvmD7,spotify:track:02YMpD1xbZZzpZbuZNvmD7,DIAMANTE,Afro House,https://api.spotify.com/v1/audio-analysis/02YMpD1xbZZzpZbuZNvmD7,02YMpD1xbZZzpZbuZNvmD7,Sideways,2024.0,0.43,6KoGMkF6Fp3W9C339E5eVx,0,5,253770,0.527,02YMpD1xbZZzpZbuZNvmD7,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX
0.732,146.005,0.583,pop,-5.729,0.269,0.277,"Zara Larsson, MNEK",4,0.0459,70,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,spotify:track:6hmhG1b4LEyNuashVvuIAo,So Good,Throwback Party,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo,6hmhG1b4LEyNuashVvuIAo,Never Forget You,2017.0,9.57e-06,5YLRVHDVRw3QqWbeTGpC5B,0,11,213428,0.00315,6hmhG1b4LEyNuashVvuIAo,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,Latto,4,0.137,70,https://api.spotify.com/v1/tracks/1JF8LkQWZ8grXb2emqrNKn,spotify:track:1JF8LkQWZ8grXb2emqrNKn,Sugar Honey Iced Tea,RapCaviar,https://api.spotify.com/v1/audio-analysis/1JF8LkQWZ8grXb2emqrNKn,1JF8LkQWZ8grXb2emqrNKn,Brokey,2024.0,0.0,1S9LGRodo5jsXGsMeVaYNp,1,1,217613,0.0366,1JF8LkQWZ8grXb2emqrNKn,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,"Migos, Lil Uzi Vert",4,0.244,70,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,Culture,Trap,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),2017.0,0.0,4JTOxuvM2jcSqAvEZtZsOO,1,11,343150,0.0611,0M9ydKzuF3oZTfYYPfaGX1,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.703,169.888,0.639,latin,-6.33,0.0865,0.138,"Tainy, Bad Bunny, Julieta Venegas",4,0.0794,70,https://api.spotify.com/v1/tracks/4gzsuuZypVbxs0Af1LSZyB,spotify:track:4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4gzsuuZypVbxs0Af1LSZyB,4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021.0,1.78e-06,4589OIFRZp41qbsp7TWFCx,0,4,207301,0.0889,4gzsuuZypVbxs0Af1LSZyB,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.867,124.015,0.747,electronic,-7.311,0.114,0.684,"Fred again.., Obongjayar",4,0.088,70,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,adore u,Techno Bunker,https://api.spotify.com/v1/audio-analysis/3YgtkOxZsTuaZdL8McA1FQ,3YgtkOxZsTuaZdL8McA1FQ,adore u,2023.0,0.00413,7K3BWpksmH4L7BoqUdhZrL,1,0,220653,0.582,3YgtkOxZsTuaZdL8McA1FQ,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.621,140.036,0.583,blues,-6.902,0.181,0.399,"Beyoncé, JAY-Z",4,0.0479,70,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,spotify:track:6jG2YzhxptolDzLHTGLt7S,BEYONCÉ [Platinum Edition],Classic Blues,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),2014.0,0.00106,2UJwKSBUz6rtW4QLK74kQu,0,5,323480,0.00972,6jG2YzhxptolDzLHTGLt7S,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.415,113.976,0.823,ambient,-10.845,0.128,0.488,Omah Lay,4,0.0637,70,https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12,spotify:track:0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0zVk3uuV9UhxAt48F3OL12,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,2023.0,0.0316,5y1s96lknw32i5O1OObkhg,0,5,186154,0.471,0zVk3uuV9UhxAt48F3OL12,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.288,110.927,0.687,ambient,-10.415,0.0986,0.308,Billie Eilish,4,0.045,70,https://api.spotify.com/v1/tracks/4ak9GGe6afmi2HbxEjvhIC,spotify:track:4ak9GGe6afmi2HbxEjvhIC,Happier Than Ever,Dark Academia,https://api.spotify.com/v1/audio-analysis/4ak9GGe6afmi2HbxEjvhIC,4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,2021.0,0.0,0JGOiO34nwfUdDrD612dOp,1,2,194887,0.863,4ak9GGe6afmi2HbxEjvhIC,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.655,92.9,0.649,ambient,-5.534,0.22,0.793,Oxlade,4,0.0652,70,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,2022.0,0.0,36bNKiiUjxUCaAO7QtUVfi,0,10,147581,0.307,2WigMwGJysIh9fRnSJvpjn,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.63,89.991,0.654,pop,-4.644,0.111,0.43,"Dan + Shay, Justin Bieber",4,0.0259,70,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",2019.0,0.0,4ow6xJwn49gpWz7iHpOzWY,1,10,167693,0.153,2wrJq5XKLnmhRXHIAf9xBa,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.922,130.007,0.666,pop,-4.645,0.0867,0.758,Katy Perry,4,0.0352,70,https://api.spotify.com/v1/tracks/6yARPLK0PV4heEyh7pVMGz,spotify:track:6yARPLK0PV4heEyh7pVMGz,Teenage Dream: The Complete Confection,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6yARPLK0PV4heEyh7pVMGz,6yARPLK0PV4heEyh7pVMGz,Part Of Me,2012.0,0.0,4zLOhyT4XIzyyl7KoSHWcE,1,5,216160,0.000348,6yARPLK0PV4heEyh7pVMGz,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.723,123.993,0.787,electronic,-6.995,0.085,0.579,"Wakyin, Carlos Vives",4,0.152,70,https://api.spotify.com/v1/tracks/0r3nMF80NSIuPIxeod4aoG,spotify:track:0r3nMF80NSIuPIxeod4aoG,Beso (Fruta Fresca),Afro House,https://api.spotify.com/v1/audio-analysis/0r3nMF80NSIuPIxeod4aoG,0r3nMF80NSIuPIxeod4aoG,Beso (Fruta Fresca),2023.0,0.00447,6YoX9Sp63sr8NvOEjHk8uV,0,10,197695,0.0509,0r3nMF80NSIuPIxeod4aoG,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX
0.801,104.986,0.778,arabic,-7.326,0.0912,0.914,Asake,4,0.106,70,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Work Of Art,Arab X,https://api.spotify.com/v1/audio-analysis/5ZtK8XAVnoaGdBXZWCEVCY,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,2023.0,0.000155,2O9VJaLSnwjZ2HPpMaVoPU,0,6,157714,0.692,5ZtK8XAVnoaGdBXZWCEVCY,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.645,119.935,0.801,latin,-5.605,0.118,0.528,"Bad Bunny, Mora",4,0.0706,70,https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho,spotify:track:4qSEvFGCpde73gqIuq3sho,nadie sabe lo que va a pasar mañana,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4qSEvFGCpde73gqIuq3sho,4qSEvFGCpde73gqIuq3sho,HIBIKI,2023.0,0.0,4FftCsAcXXD1nFO9RFUNFO,0,6,208000,0.604,4qSEvFGCpde73gqIuq3sho,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.824,172.006,0.77,indian,-6.491,0.318,0.49,"Badshah, Diljit Dosanjh, Aastha Gill",4,0.0851,70,https://api.spotify.com/v1/tracks/39ujbBjTwwqUFySaCYDMMT,spotify:track:39ujbBjTwwqUFySaCYDMMT,Namaste England (Original Motion Picture Soundtrack),Bollywood Workout,https://api.spotify.com/v1/audio-analysis/39ujbBjTwwqUFySaCYDMMT,39ujbBjTwwqUFySaCYDMMT,Proper Patola,2018.0,0.0,6qokplIH6RyEbm9Q2DiBQB,0,1,178605,0.485,39ujbBjTwwqUFySaCYDMMT,workout,audio_features,37i9dQZF1DX3wwp27Epwn5
0.588,142.004,0.872,latin,-6.276,0.17,0.93,Bad Bunny,4,0.0492,70,https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,Un Verano Sin Ti,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1,5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,2022.0,0.0,3RQQmkQEvNCY4prGKE6oc5,1,0,230704,0.275,5kVZxyMY1gfdCLiChsfjn1,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.452,108.953,0.413,folk,-10.232,0.332,0.102,Chance Peña,4,0.0308,69,https://api.spotify.com/v1/tracks/3UN5BBwxoHbwFGxWNvaEj7,spotify:track:3UN5BBwxoHbwFGxWNvaEj7,"Ever-Shifting, Continual Blossoming",Indie Folk,https://api.spotify.com/v1/audio-analysis/3UN5BBwxoHbwFGxWNvaEj7,3UN5BBwxoHbwFGxWNvaEj7,The Mountain Is You,2024.0,0.0413,2jHVzEpvZ8gV5zn5IywmRB,1,0,196211,0.588,3UN5BBwxoHbwFGxWNvaEj7,indie,audio_features,37i9dQZF1EIfjV34mXjFem
0.766,96.037,0.88,latin,-2.906,0.382,0.594,"Ozuna, Bad Gyal",4,0.0505,69,https://api.spotify.com/v1/tracks/1S3SAFqLBWk3HaR5UyXp43,spotify:track:1S3SAFqLBWk3HaR5UyXp43,Guay,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1S3SAFqLBWk3HaR5UyXp43,1S3SAFqLBWk3HaR5UyXp43,Guay,2024.0,1.79e-05,7DZzZGds5TtGakkQlGbfSl,0,1,210788,0.0881,1S3SAFqLBWk3HaR5UyXp43,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.787,117.089,0.399,pop,-2.88,0.0685,0.572,Sia,5,0.0499,69,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,1000 Forms Of Fear (Deluxe Version),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,2015.0,6.07e-05,6FdNvoO5sF4EKwCX9je1MH,1,1,216120,0.0197,2s1sdSqGcKxpPr5lCl7jAV,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.689,97.963,0.882,latin,-4.027,0.0501,0.746,"ROSALÍA, J Balvin, El Guincho",4,0.124,69,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM,Con Altura,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,2qG5sZ7Si6sdK74qLxedYM,Con Altura,2019.0,0.00325,4bxHLppgdmaYJk0yfdcP0l,1,6,161627,0.39,2qG5sZ7Si6sdK74qLxedYM,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.544,121.968,0.823,rock,-10.077,0.108,0.826,Vansire,4,0.0358,69,https://api.spotify.com/v1/tracks/4RGWHfQeJftd5XrP8JUgFj,spotify:track:4RGWHfQeJftd5XrP8JUgFj,Metamodernity,Feel Good Indie Rock,https://api.spotify.com/v1/audio-analysis/4RGWHfQeJftd5XrP8JUgFj,4RGWHfQeJftd5XrP8JUgFj,Metamodernity,2019.0,0.165,1lgZZELIZZwafQJDycr47q,1,5,162663,0.389,4RGWHfQeJftd5XrP8JUgFj,feel-good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.362,115.974,0.967,hip-hop,-11.374,0.124,0.633,Shubh,4,0.159,69,https://api.spotify.com/v1/tracks/53QrRlALFJfZgdcGLKwy5s,spotify:track:53QrRlALFJfZgdcGLKwy5s,Still Rollin,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/53QrRlALFJfZgdcGLKwy5s,53QrRlALFJfZgdcGLKwy5s,Dior,2023.0,0.00637,5AivaZj0CiQJoDWqVH2pbh,0,5,139134,0.514,53QrRlALFJfZgdcGLKwy5s,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ
0.794,92.998,0.843,latin,-4.686,0.25,0.796,"Brray, JHAYCO, Ryan Castro",4,0.0426,69,https://api.spotify.com/v1/tracks/6k5wiT5l9DK8iZmhvEvoqo,spotify:track:6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto (Remix),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/6k5wiT5l9DK8iZmhvEvoqo,6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,2023.0,1.22e-06,6tt4TtcglWQFVSI0AGUvEF,0,1,275040,0.226,6k5wiT5l9DK8iZmhvEvoqo,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4,0.344,69,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,spotify:track:40mjsnRjCpycdUw3xhS20g,JACKBOYS,Gangster Rap,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,40mjsnRjCpycdUw3xhS20g,GATTI,2019.0,0.0,1Sf8GsXG32t0jNrX11xqWx,1,2,181145,0.135,40mjsnRjCpycdUw3xhS20g,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.937,123.993,0.651,electronic,-4.078,0.119,0.666,"Jain, Ian Asher",4,0.0468,69,https://api.spotify.com/v1/tracks/67eYAnkdTu8BMcIx29z26L,spotify:track:67eYAnkdTu8BMcIx29z26L,Makeba (Ian Asher Remix),Techno Bunker,https://api.spotify.com/v1/audio-analysis/67eYAnkdTu8BMcIx29z26L,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,2023.0,0.0975,69aS8KFiYm1TvWVjem6aLj,1,7,125179,0.236,67eYAnkdTu8BMcIx29z26L,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
